"Date","SBR","SBE","BSB","ExC","ExP","ImC","ImP","Man","Bld","UnE","UnC","CPI","PFB","PAT","PCF","PHE","PHH","PH","PT","PC","PRC","PE","DPU","TEx","TIm","ToT","M0","M1","M2","M3","ERE","ERA","USE","USA","Ref","Lom"
"2008-10-01",21425,28685.7,-7260.7,753.600000000006,-13.1,1272.7,-7.09999999999999,-5.6,-4.6,-24.3,78.6,-0.299999999999997,-1.09999999999999,0.400000000000006,0,0.600000000000009,0,-0.0999999999999943,-1,0,0.199999999999989,0,15792,98.6,98.9,99.7,18753.1,-9465.29999999999,7767.80000000005,5278.70000000007,2.85,2.7,3.63,3.59,6,7.5
"2008-11-01",21207.3,24694.8,-3487.5,-5106.3,-7.2,-4937.9,-15.2,-7.1,-8.8,46.2,81.3,-0.5,-1.09999999999999,0.599999999999994,-0.200000000000003,0.700000000000003,-0.200000000000003,0.0999999999999943,-4,0,0.100000000000009,-0.100000000000009,12036,99.1,107.7,92,-2864.10000000001,-656.400000000023,12522.6,12554.1,2.92,2.92,3.76,3.72,5.75,7.25
"2008-12-01",18537.2,27910.6,-9373.4,-5298.9,-0.299999999999997,-3309.6,6.40000000000001,-9,-11.5,75.3,84.4,-0.400000000000006,0.299999999999997,0.100000000000009,-0.399999999999991,-0.100000000000009,0,-0.5,-4.39999999999999,-0.5,-0.100000000000009,0.100000000000009,29877,104.3,106.9,97.6,779.5,5062.79999999999,20246.4,17934.8,2.96,2.97,4.17,4.02,5,6.5
"2009-01-01",-225803.5,-253067.7,27264.2,3043.2,-13.8,-2668,-13.4,-2.7,-12.1,160.6,90.1,-0.5,-0.100000000000009,-0.400000000000006,-0.400000000000006,-0.200000000000003,-0.0999999999999943,0.200000000000003,-2,-0.400000000000006,-1.39999999999999,-0.200000000000003,22096,113.8,105.7,107.7,-2202.2,-8681.89999999997,2788.09999999998,2620.39999999991,3.46,3.17,4.44,4.22,4.25,5.75
"2009-02-01",19011.2,27180.1,-8168.9,4395.4,1.89999999999999,2564.3,-5.2,-4.5,-13,84.3999999999999,96.6,0.5,0.300000000000011,0.5,-0.0999999999999943,-0.199999999999989,-0.100000000000009,0.0999999999999943,3.09999999999999,0.200000000000003,1,0,9737,120.7,115.3,104.7,3675.3,6338,11126.7,12071.6000000001,3.68,3.63,4.66,4.64,4,5.5
"2009-03-01",18971.9,24940.8,-5968.9,4102.7,14.3,5288.1,8.7,2.1,0.899999999999999,40,103.3,0.299999999999997,1.39999999999999,0.900000000000006,-0.600000000000009,-0.300000000000011,0.200000000000003,-0.200000000000003,-0.200000000000003,0,0.599999999999994,0.0999999999999943,9665,118.4,116.2,101.9,-3531.8,9264.09999999998,4706.60000000009,2755.19999999995,3.54,3.54,4.7,4.62,3.75,5.25
"2009-04-01",23611.5,27697.8,-4086.3,-4349.4,-17.3,-4603.5,-12.8,7.4,13.1,-38.8999999999999,107.1,0.400000000000006,0.799999999999997,0.599999999999994,0,-0.0999999999999943,0.200000000000003,0,1.2,0,0.400000000000006,-0.0999999999999943,12893,117.5,115.8,101.5,1411,-4895.59999999998,-3659.20000000007,-3652.69999999995,3.29,3.35,4.38,4.42,3.75,5.25
"2009-05-01",21785,22835.6,-1050.6,-577.900000000001,12.8,-1311,8.89999999999999,2.9,6.2,-36.5,110.3,-0.400000000000006,-0.399999999999991,0.200000000000003,0,-1.5,0,-0.0999999999999943,0.200000000000003,0,0.200000000000003,0.0999999999999943,9909,113.8,110.7,102.8,-1806.8,7957.70000000001,5243.09999999998,5367.59999999998,3.18,3.23,4.46,4.41,3.75,5.25
"2009-06-01",23265.6,23538.1,-272.5,2618,0.100000000000009,3713.8,1.10000000000001,0.7,2.8,-24.7,114,-0.0999999999999943,-0.5,0.200000000000003,-0.199999999999989,-0.299999999999997,-0.100000000000009,0,1.09999999999999,-0.5,0,-0.5,11847,117.2,113.2,103.5,1484,10692.8,7009.40000000002,8300,3.17,3.21,4.47,4.51,3.5,5
"2009-07-01",25638.6,24046.5,1592.1,-957.799999999996,-1.5,-788.600000000006,1.3,0.399999999999999,1.2,17.3999999999999,117.8,0.0999999999999943,-0.700000000000003,1.89999999999999,0,-0.400000000000006,0,0,1.60000000000001,-0.0999999999999943,-0.100000000000009,-0.199999999999989,15472,117,111.4,105,996.699999999997,-6962.10000000003,-5049.79999999993,-4265.70000000007,2.95,3.06,4.16,4.31,3.5,5
"2009-08-01",23302.9,23921.6,-618.699999999999,-4686.7,3,-4464.3,0.700000000000003,3.7,2.3,12.9000000000001,120.3,0.100000000000009,0.5,-1.8,0.199999999999989,-0.200000000000003,-0.0999999999999943,0.200000000000003,0,0.399999999999991,0.700000000000003,-0.200000000000003,11568,110.1,110.2,99.9,-6362.09999999999,7435.20000000001,-3515,-4036.59999999998,2.87,2.9,4.1,4.13,3.5,5
"2009-09-01",19251.5,24939.4,-5687.9,7878.5,2.7,5598.4,2.89999999999999,2.6,-0.3,26.9000000000001,124.6,-0.299999999999997,-0.900000000000006,-0.899999999999991,0.300000000000011,-0.5,0,0.0999999999999943,0.799999999999997,0,0,-0.400000000000006,11654,110.5,104.1,106.1,-1196.7,1738.5,6624,5876.80000000005,2.89,2.86,4.22,4.16,3.5,5
"2009-10-01",23091.4,25666.3,-2574.9,1470.9,2,2460.89999999999,0.5,-1.3,-2.7,28.3999999999999,129,-0.300000000000011,-0.599999999999994,-0.5,1.3,-0.899999999999991,0,0,0.299999999999997,-0.0999999999999943,-0.200000000000003,0,15512,110.2,106.8,103.2,615.799999999988,5808.90000000002,13426.8999999999,19925.6,2.86,2.85,4.24,4.22,3.5,5
"2009-11-01",25263.6,25687.1,-423.5,-1966.7,8.69999999999999,-2164.89999999999,13.1,0.3,-3.8,66.8,129.5,0.200000000000003,0.400000000000006,-0.600000000000009,0.0999999999999943,-0.900000000000006,0,0,3.7,-0.400000000000006,0,0,13569,111.3,99.1,112.3,5833.8,2894.5,-4043.29999999993,-11332.9,2.75,2.8,4.14,4.17,3.5,5
"2009-12-01",23246.5,22749.4,497.099999999999,-5051.2,14.5,-4147.4,-1.7,-3,-4.2,81.6000000000001,128.4,0.200000000000003,0,-0.299999999999997,0.100000000000009,-0.0999999999999943,0.0999999999999943,-0.0999999999999943,4.2,-0.899999999999991,-1.59999999999999,0,16080,101.5,98.6,102.9,12239.4,6811.70000000001,19860.4,20371.9,2.85,2.84,4.11,4.14,3.5,5
"2010-01-01",-252046,-271111.8,19065.8,1232.3,-7.19999999999999,-71,2.90000000000001,1.9,0.800000000000001,159.8,125.6,0,-0.400000000000006,-0.5,1.09999999999999,-1.3,-0.0999999999999943,-0.100000000000009,4.09999999999999,0.699999999999989,0.599999999999994,-0.0999999999999943,12791,100.6,103,97.7,-19902.3,-7075.70000000001,-9411.80000000005,-9203.30000000005,2.91,2.85,4.06,4.07,3.5,5
"2010-02-01",16069.6,28126,-12056.4,2049.2,1.39999999999999,3053.9,12.4,3.1,0,49,122.3,-0.599999999999994,-0.200000000000003,-0.0999999999999943,0.0999999999999943,-1,0,-0.199999999999989,-3.09999999999999,-0.299999999999997,-0.899999999999991,-0.100000000000009,9864,92,92.7,99.2,-3027.40000000001,2157.59999999998,5668.09999999998,4561.70000000007,2.93,2.94,3.98,4.02,3.5,5
"2010-03-01",18815,24687,-5872,4325.9,5.2,5521,2.40000000000001,4.3,9.1,-24.8000000000002,118.1,-0.300000000000011,-1.39999999999999,0.299999999999997,0.300000000000011,0.0999999999999943,-0.400000000000006,0,0.200000000000003,-0.299999999999997,-0.900000000000006,-0.0999999999999943,11392,87.9,90.6,97,198.900000000009,6158.29999999999,1747.40000000002,5914,2.87,2.87,3.86,3.89,3.5,5
"2010-04-01",22855.5,27104.9,-4249.4,-2113.1,1.8,-3578.60000000001,1.89999999999999,2.5,7.1,-102.9,114.8,-0.199999999999989,-0.700000000000003,-0.5,0.599999999999994,-0.0999999999999943,-0.0999999999999943,0,0,0,-0.299999999999997,-0.0999999999999943,10805,92.6,92.1,100.5,4534.3,-1270.19999999995,305.400000000023,-279.099999999977,2.93,2.88,3.9,3.87,3.5,5
"2010-05-01",16993.2,22082.4,-5089.2,1522.9,0.700000000000003,2715.5,5.10000000000001,-2.7,-0.1,-65.8999999999999,113.3,-0.200000000000003,-0.100000000000009,-0.200000000000003,-0.0999999999999943,0,-0.200000000000003,0.0999999999999943,-0.300000000000011,0,-0.299999999999997,0.0999999999999943,8986,97.4,97.4,100,2613,20705.3,17080.7999999999,16626.1,3.31,3.21,4.08,4.05,3.5,5
"2010-06-01",17580.4,22102.9,-4522.5,3032,-6.5,2621.3,-7.5,-1,0.6,-64,111.2,0.0999999999999943,1.60000000000001,-0.799999999999997,0.0999999999999943,0.299999999999997,-0.0999999999999943,0,-3.3,0,-0.200000000000003,0.5,9941,102.6,99.7,102.9,2170,6218.70000000001,6227.90000000002,4912.29999999993,3.39,3.36,4.15,4.1,3.5,5
"2010-07-01",25234,23535.6,1698.39999999999,-2462.8,-5.8,-1470.2,-7.40000000000001,0.2,3.4,-31.1000000000001,108.2,-0.299999999999997,0.200000000000003,-2.60000000000001,0.5,0,-0.100000000000009,-0.0999999999999943,-1.8,-0.0999999999999943,-0.100000000000009,0.0999999999999943,11662,104.6,105.1,99.5,-160.100000000006,-717.400000000023,-1999.59999999998,507.70000000007,3.07,3.2,4.01,4.08,3.5,5
"2010-08-01",20459.1,22564.7,-2105.6,-2514.2,8.59999999999999,-1298.8,6.7,1.7,-3,-12.5999999999999,106.6,0,-0.100000000000009,0,-0.299999999999997,0,-0.0999999999999943,0.0999999999999943,0.200000000000003,0.0999999999999943,-0.0999999999999943,-0.0999999999999943,10549,104.9,108.6,96.6,-1939,6526.70000000001,4667.40000000002,6291.69999999995,3.16,3.09,4,3.99,3.5,5
"2010-09-01",21218.9,23778.5,-2559.6,6283.7,-11,4151.2,-7.09999999999999,-0.3,-3.8,12.3999999999999,105.6,0.5,2,-0.299999999999997,0.799999999999997,0.0999999999999943,-0.0999999999999943,-0.0999999999999943,0.599999999999994,0,0,-0.200000000000003,11684,107.3,109,98.4,1510.89999999999,-1838.60000000003,5448.40000000002,3302.80000000005,2.93,3.03,3.99,3.96,3.5,5
"2010-10-01",22987,25341.7,-2354.7,-421.199999999997,-3.59999999999999,499.700000000004,-0.800000000000011,-3.8,-3.8,6,104.3,0.299999999999997,0.5,0,0,0.400000000000006,-0.100000000000009,0.0999999999999943,1.10000000000001,-0.0999999999999943,0,-0.399999999999991,11740,105.9,104.6,101.2,7760.20000000001,943.600000000035,3695.29999999993,3685.29999999993,2.89,2.85,3.99,3.96,3.5,5
"2010-11-01",22517,23239.9,-722.900000000001,-1387.9,3.8,739.699999999997,5,-1.3,-3.2,39.7,102.6,-0.0999999999999943,-0.5,0.5,0,0.0999999999999943,-0.0999999999999943,-0.0999999999999943,-1.2,0.399999999999991,-0.0999999999999943,0,12218,104,106.9,97.3,-11287,8669.70000000001,6450.59999999998,6798.40000000002,3.13,2.89,4.07,3.95,3.5,5
"2010-12-01",23435.6,25413.6,-1978.2,-3721.7,3.5,-3584.9,-2.89999999999999,-1.3,-11.1,96.4000000000001,103.3,0.399999999999991,-0.399999999999991,0.299999999999997,0.400000000000006,0.200000000000003,0,-0.100000000000009,3.2,0.900000000000006,1.89999999999999,0.0999999999999943,14203,105.9,113.3,93.5,19748.7,20369.1,20020.2000000001,20298.4,2.96,3.02,3.96,4,3.5,5
"2011-01-01",-225684.5,-267513.6,41829.3,1323.60000000001,3.7,-1641.7,2.2,-3.7,4.2,150.3,102.6,0.5,0.699999999999989,0.400000000000006,-0.900000000000006,1.59999999999999,0.5,0.600000000000009,0.599999999999994,-1.2,-1.3,0.0999999999999943,10282,102.3,107.3,95.3,-13009,-12804.1,-13509.1,-14491,2.88,2.91,3.93,3.9,3.75,5.25
"2011-02-01",17401.3,29048.5,-11647.2,2330.1,-3.90000000000001,2910.4,-0.200000000000003,4.4,6.3,45.1999999999998,102.3,0,0.400000000000006,-0.299999999999997,-0.700000000000003,-0.599999999999994,0.299999999999997,0.0999999999999943,-1,0.400000000000006,0.799999999999997,0.100000000000009,8047,105.7,105.7,100,3302.09999999999,7812.89999999997,7742.59999999998,6842.19999999995,2.88,2.88,3.98,3.93,3.75,5.25
"2011-03-01",20568.3,23658.8,-3090.5,5704.5,-3.7,5724.4,-4.8,1.6,3.7,-16.2999999999997,102.8,0.700000000000003,1.8,-1.10000000000001,2.40000000000001,0.0999999999999943,0.299999999999997,0.0999999999999943,0.799999999999997,0.299999999999997,0.299999999999997,0,9171,110.8,108.7,101.9,-789.399999999994,14707.1,23778.2,25199.3,2.82,2.87,4.01,4.02,3.75,5.25
"2011-04-01",24944,29029.8,-4085.8,-3962,-2.19999999999999,-2381.8,0.0999999999999943,0.6,6,-90.4000000000001,103.5,0.200000000000003,0.400000000000006,-0.299999999999997,0.700000000000003,0.200000000000003,-0.0999999999999943,0.100000000000009,0.299999999999997,0,0.200000000000003,0,9473,109.5,112.6,97.2,3850,-17782,-13517.2999999999,-10949.6,2.65,2.75,3.94,3.97,4,5.5
"2011-05-01",20408.2,22551,-2142.8,2189.4,4.8,1468.4,1.09999999999999,-0.0999999999999996,2,-80.9000000000001,102.9,0.5,1.59999999999999,0.200000000000003,2,0.200000000000003,0.299999999999997,0.399999999999991,-0.799999999999997,-1.10000000000001,0,0,8753,105.7,107.7,98.1,-5795.2,6120.59999999998,4316.19999999995,5251.79999999993,2.75,2.74,3.96,3.94,4.25,5.75
"2011-06-01",26722.3,23216.2,3506.1,-1155.5,-7.60000000000001,-355.5,-1.59999999999999,-1.1,0.9,-79.3,102.1,-0.799999999999997,-2.39999999999999,0.599999999999994,0,-0.200000000000003,0.200000000000003,0.100000000000009,-0.399999999999991,-1.69999999999999,-0.599999999999994,-0.200000000000003,8842,102.9,102.4,100.5,3094.09999999999,4000.20000000001,4656.69999999995,1844,2.75,2.76,3.99,3.97,4.5,6
"2011-07-01",23686.2,24547.6,-861.399999999998,-2772.9,1.80000000000001,-2709.8,-3.59999999999999,0,-1.2,-20.0999999999999,102.8,-0.100000000000009,-1.10000000000001,0.400000000000006,-1,0.5,0.0999999999999943,0.0999999999999943,-0.300000000000011,-0.400000000000006,0.299999999999997,0.200000000000003,10496,100.8,103.8,97.1,-4260.39999999999,-10704.8,-577.099999999977,1777.30000000005,2.81,2.79,4.01,3.99,4.5,6
"2011-08-01",22882.2,22479.3,402.899999999998,3459,10.1,2669.5,3.5,-0.1,-3.8,-7.90000000000009,103.1,0.200000000000003,-0.799999999999997,0.0999999999999943,-0.800000000000011,0.299999999999997,0.200000000000003,0,1.80000000000001,4.59999999999999,-0.0999999999999943,0,10901,105.9,108.9,97.2,11503.7,8699.39999999997,12681.6,16667.1,2.87,2.88,4.14,4.12,4.5,6
"2011-09-01",23789.2,24997,-1207.8,6867,-2.59999999999999,4642.9,1.09999999999999,-1.9,-2.8,6.40000000000009,102.7,-0.399999999999991,-1.2,0.100000000000009,-2,0.100000000000009,0.0999999999999943,-0.0999999999999943,-0.300000000000011,0,0.0999999999999943,2.39999999999999,10874,106.9,107.4,99.5,10501.5,-4488.89999999997,14035.5,13683.3,3.26,3.14,4.41,4.33,4.5,6
"2011-10-01",26919.7,27501.6,-581.900000000001,-741.599999999999,-2.5,659.900000000001,-7.8,-2.2,-4.2,5.89999999999986,102.7,0.399999999999991,0.799999999999997,-0.100000000000009,1.30000000000001,0,0.100000000000009,-0.200000000000003,1.5,0.400000000000006,0.299999999999997,-0.0999999999999943,14188,108.8,115.9,93.9,-2534.60000000001,-2692.60000000003,3319.70000000007,6182.59999999998,3.1,3.18,4.34,4.36,4.5,6
"2011-11-01",23025.4,22128.4,897,54.8999999999942,0.199999999999989,515.799999999996,-1.40000000000001,-3.1,-6.5,47.3000000000002,103,0.5,0.5,-0.399999999999991,0,0.200000000000003,0.200000000000003,2.40000000000001,1.90000000000001,-0.200000000000003,0.400000000000006,0,13416,112.3,116.8,96.1,-9215.10000000001,11101.6,19209.1,17688.1,3.42,3.26,4.55,4.42,4.5,6
"2011-12-01",22592.1,26143.1,-3551,-5556,-6.8,-3985.8,-0.700000000000003,-2.7,-7.8,67.8,101.4,-0.200000000000003,0.100000000000009,-0.299999999999997,-0.5,-0.200000000000003,0.0999999999999943,1.59999999999999,-2,0,-0.200000000000003,-0.200000000000003,16511,117.2,118.1,99.2,1754.70000000001,14891.2,26951.5,28152.7000000001,3.42,3.4,4.42,4.48,4.5,6
"2012-01-01",-250579,-270401.6,19822.6,2275.5,6.7,302.299999999996,7.90000000000001,1.8,2.2,138.8,100.8,-0.5,-0.200000000000003,0.199999999999989,0,-0.700000000000003,-0.400000000000006,-4,0.200000000000003,-1.3,-0.299999999999997,0.299999999999997,12468,111.6,114,97.9,274.699999999983,-6713.39999999997,-8542.59999999998,-6863.80000000005,3.2,3.39,4.23,4.38,4.5,6
"2012-02-01",19270,30483.8,-11213.8,-701,-4.59999999999999,-28.1999999999971,-4.59999999999999,3,0.600000000000001,46.6999999999998,100.8,0.200000000000003,0,1,0.299999999999997,0,-0.199999999999989,0.0999999999999943,1.09999999999999,0.200000000000003,0.700000000000003,0,11315,108.5,111.7,97.1,-1354.19999999998,-5642,5011,-2511.19999999995,3.07,3.16,4.14,4.18,4.5,6
"2012-03-01",17272.5,23725.6,-6453,3847.7,-2.30000000000001,2340.5,-6.30000000000001,1.5,8.1,-26.2999999999997,100.4,-0.399999999999991,-0.799999999999997,0.200000000000003,-2.60000000000001,0,-0.100000000000009,0.100000000000009,-1,0,0.299999999999997,-0.0999999999999943,12509,105.7,110.8,95.4,264.199999999983,-1410.20000000001,-218.900000000023,2374.5,3.12,3.13,4.16,4.14,4.5,6
"2012-04-01",30369.3,32220.5,-1851.3,-3520.1,3.30000000000001,-3652.6,1.10000000000001,1.5,1.6,-69.3000000000002,101.4,0.0999999999999943,-0.5,0.200000000000003,1.80000000000001,0.799999999999997,0.299999999999997,-0.100000000000009,-0.599999999999994,1.5,0,0,11085,104,107.2,97,18019.1,-5540.40000000002,-5067.80000000005,-3793.20000000007,3.15,3.17,4.17,4.18,4.5,6
"2012-05-01",19665,21826.1,-2161.1,2305.3,-2.30000000000001,3952.7,1.89999999999999,-0.5,0.199999999999999,-58.6999999999998,102.6,-0.400000000000006,-0.5,-0.299999999999997,-2,-0.200000000000003,-0.0999999999999943,-0.399999999999991,-0.600000000000009,1.09999999999999,-1.10000000000001,0,10032,106.1,109.9,96.5,-16035.2,15262.7,12174.8,13448.1,3.54,3.35,4.39,4.29,4.75,6.25
"2012-06-01",28165.8,22270.4,5895.4,-210.599999999999,0,-2322.9,-5.19999999999999,0,-4.3,-49.5,104.3,0.700000000000003,2.7,-0.600000000000009,-0.400000000000006,-0.0999999999999943,-0.0999999999999943,-0.100000000000009,0.100000000000009,1,0.300000000000011,-0.0999999999999943,10434,108.3,112,96.7,1025.40000000002,-1358.09999999998,1675.90000000002,570.20000000007,3.39,3.44,4.26,4.31,4.75,6.25
"2012-07-01",24344.4,27597.6,-3253.2,-171.5,7.2,-526.699999999997,11.3,-3.5,0.5,-11.2,104.8,-0.299999999999997,-0.400000000000006,-0.299999999999997,-0.0999999999999943,-0.5,-0.100000000000009,0.100000000000009,-1.40000000000001,0.299999999999997,0.399999999999991,-0.200000000000003,11873,107.5,104.4,103,1095.59999999998,2289.20000000001,281.29999999993,2152.19999999995,3.35,3.41,4.11,4.19,4.75,6.25
"2012-08-01",23475.4,22048.4,1427,-1650.4,-11,-3071.5,-9.7,0.3,-2.3,11.5,105.9,-0.200000000000003,0.299999999999997,-0.0999999999999943,0,-0.400000000000006,-0.0999999999999943,0.0999999999999943,-0.299999999999997,-3.5,0,0.200000000000003,12961,106.8,102.8,103.9,3664.40000000002,-6511.60000000003,3896.20000000007,8660.70000000007,3.34,3.3,4.18,4.09,4.75,6.25
"2012-09-01",24381.4,22598.4,1782.9,3129,-1.09999999999999,2884.5,-5.5,-3.3,-6.1,14.3,106.3,0,0,0,0.0999999999999943,-0.0999999999999943,0,-0.399999999999991,1.5,0,-0.399999999999991,-2.40000000000001,12128,100,105.9,94.4,-4207.5,-1090.09999999998,1607.79999999993,-2853.80000000005,3.18,3.22,4.11,4.13,4.75,6.25
"2012-10-01",24111.4,37188.7,-13077.2,6162.1,13,5518.8,13.1,-4.6,-3.7,15.9000000000001,106.8,-0.399999999999991,-0.599999999999994,0,0.400000000000006,-0.400000000000006,0.0999999999999943,-0.200000000000003,-2,-0.199999999999989,0,0.200000000000003,15425,100.3,100.8,99.5,-2268.30000000002,-4542.79999999999,4449,9757.5,3.18,3.17,4.14,4.11,4.75,6.25
"2012-11-01",24866.7,21137.8,3728.9,-4255.8,-8.8,-1695.7,-1.09999999999999,1.6,-3.4,63.1999999999998,107.5,-0.600000000000009,-0.799999999999997,-0.100000000000009,-0.200000000000003,-0.299999999999997,-0.399999999999991,-1.90000000000001,-2.90000000000001,0.199999999999989,-0.200000000000003,0,15562,100.8,98,102.9,1525,4617.89999999997,3062.5,-592,3.16,3.22,4.11,4.14,4.5,6
"2012-12-01",24694.5,24624.5,70.5,-11992.8,-9.7,-8774.8,-4.09999999999999,-5.2,-5.6,78.7000000000003,107.8,-0.399999999999991,0,0,0.0999999999999943,-0.0999999999999943,0,-1.5,-2,0,-0.100000000000009,0,17112,96.8,92.9,104.2,27072.8,27399.2,18262,19567,3.1,3.12,4.09,4.09,4.25,5.75
"2013-01-01",-261679.6,-283645.9,21965.8,8410.3,9.7,3391.89999999999,0.199999999999989,5.4,1.9,158.9,108.2,-0.700000000000003,-0.400000000000006,-0.599999999999994,-0.399999999999991,-2.10000000000001,-0.200000000000003,2.5,-1.89999999999999,-1.5,-0.5,0.0999999999999943,14059,100.4,98.7,101.7,-31114.9,-7980,-4619.89999999991,-7973.09999999998,3.09,3.11,4.19,4.14,4,5.5
"2013-02-01",16886.2,30129.9,-13243.7,1035.1,7.89999999999999,-1020.1,-0.699999999999989,0.9,3.1,41,107.9,-0.400000000000006,-1,0.200000000000003,0,-0.299999999999997,0,-0.0999999999999943,0.200000000000003,-3.09999999999999,-0.299999999999997,-0.200000000000003,10940,96.5,97.5,99,6737.20000000001,7625.70000000001,8698.19999999995,6821.69999999995,3.17,3.12,4.16,4.17,3.75,5.25
"2013-03-01",18519.6,21287.7,-2768.1,1632.1,-10.8,5581.9,5.59999999999999,1.6,3.9,-22.1999999999998,108.1,-0.299999999999997,-1,0.399999999999991,-0.100000000000009,-0.299999999999997,-0.299999999999997,-0.100000000000009,0.0999999999999943,-2.8,1.7,0.100000000000009,12156,102.2,98,104.3,5445,2933.39999999997,11424.4,11744.4,3.26,3.21,4.18,4.16,3.25,4.75
"2013-04-01",25567.6,32831.9,-7264.3,1730.5,9.40000000000001,-3041,-1.90000000000001,0.600000000000001,2.9,-58.8000000000002,108.8,-0.200000000000003,0.200000000000003,0,0.100000000000009,-0.900000000000006,-0.200000000000003,-0.199999999999989,-1.7,0,2,-0.100000000000009,10616,103.4,101.1,102.3,2022.79999999999,6329.20000000001,-1107.80000000005,3225.80000000005,3.17,3.18,4.14,4.14,3.25,4.75
"2013-05-01",20903.7,20137.9,765.799999999999,-3581.3,-9.40000000000001,-1188.2,-4.89999999999999,4.4,6.3,-79.3999999999996,108.1,-0.299999999999997,-0.100000000000009,-0.0999999999999943,0.299999999999997,0,-0.200000000000003,0,-2,-2.40000000000001,0.299999999999997,0,9709,101,96.6,104.6,180,14578.1,5380.5,6559.79999999993,3.3,3.21,4.29,4.18,3,4.5
"2013-06-01",25940.8,20863.2,5077.5,3481.5,6.7,1353.7,5.3,-2.8,-0.0999999999999979,-67.2000000000003,107.4,-0.299999999999997,-0.899999999999991,0.200000000000003,0.0999999999999943,-0.0999999999999943,-0.299999999999997,-0.200000000000003,0.700000000000003,0,-0.399999999999991,-0.0999999999999943,10482,101.5,97.9,103.7,-6215,15483.4,7232.40000000002,4795.30000000005,3.32,3.25,4.33,4.29,2.75,4.25
"2013-07-01",24766.9,24843,-75.8999999999978,1051.1,3.59999999999999,3083.8,1.90000000000001,0.100000000000001,2,-16,107.2,0.899999999999991,1.8,-0.100000000000009,-0.299999999999997,1.3,0,-0.100000000000009,2.3,0,-0.5,0.0999999999999943,12956,100.4,102.6,97.9,11507.1,6882.89999999997,-5683,-1509.59999999998,3.19,3.27,4.24,4.28,2.5,4
"2013-08-01",22408.5,23269.9,-861.5,-3495,-2.89999999999999,-4047,0.699999999999989,3.6,1.6,-9.90000000000009,106,0,0,0,0.200000000000003,0,-0.200000000000003,-0.199999999999989,-0.200000000000003,0,0,-0.0999999999999943,10462,99.9,100.5,99.4,-1900.19999999998,458.400000000023,6697.30000000005,4910.79999999993,3.22,3.18,4.27,4.23,2.5,4
"2013-09-01",23449.7,26282,-2832.3,7038.7,6.39999999999999,4905.2,7.80000000000001,-1.3,-1.5,-0.0999999999999091,105.3,-0.0999999999999943,0.0999999999999943,0.100000000000009,0.0999999999999943,-0.0999999999999943,-0.0999999999999943,-0.200000000000003,0,0,1,-8.40000000000001,10722,100.5,96.6,104,12752.7,9749.20000000007,2683,-2760,3.12,3.18,4.22,4.24,2.5,4
"2013-10-01",27162.5,37000.3,-9837.8,2804.4,-7.89999999999999,5465.6,-1.30000000000001,0.8,-3.5,-7.90000000000009,104,-0.200000000000003,-0.699999999999989,-0.100000000000009,-0.0999999999999943,-0.100000000000009,-0.300000000000011,0,-0.899999999999991,2.5,0.199999999999989,-0.0999999999999943,14438,101.1,97,104.2,-11653.4,-4636.80000000005,4053.39999999991,8191.09999999998,3.05,3.07,4.18,4.19,2.5,4
"2013-11-01",24284.9,23372.7,912.099999999999,-5031.2,-1.30000000000001,-4402.8,-3,-2.1,-4,40.8000000000002,102.8,-0.200000000000003,-0.200000000000003,0,-0.100000000000009,0,0.300000000000011,0.799999999999997,0,-4.5,-0.299999999999997,0,12588,101.5,95.5,106.3,-1294.89999999999,2600.30000000005,-382,-1972.39999999991,3.08,3.1,4.2,4.19,2.5,4
"2013-12-01",23345.8,26970.9,-3625,-8834.9,10.4,-7907.2,-1.5,-3.3,-4.5,41.9000000000001,101,0.100000000000009,-0.200000000000003,0.100000000000009,0,0.100000000000009,-0.300000000000011,-0.0999999999999943,1.39999999999999,0.100000000000009,-0.5,0,16008,100.3,99,101.3,10337.9,16998.5,25631.7000000001,25461.8999999999,3.01,3.05,4.15,4.18,2.5,4
"2014-01-01",-249875.9,-289469,39593,8001.9,-4.8,5893.4,4.80000000000001,6.9,6.8,102.8,98.5,-0.200000000000003,0.0999999999999943,-0.299999999999997,-0.0999999999999943,0.0999999999999943,0.200000000000003,-1.5,-0.599999999999994,3.8,-0.299999999999997,-0.200000000000003,12511,101.7,98.7,103,-2465.60000000001,-9348,-12901.6,-16492.6,3.13,3.07,4.24,4.18,2.5,4
"2014-02-01",19444.6,28561.8,-9117.1,-1576.10000000001,-7,-1430.7,0.0999999999999943,2,2,-4.79999999999973,96.5,0.200000000000003,0,0.199999999999989,0.299999999999997,0,-0.299999999999997,-0.100000000000009,-0.299999999999997,4.59999999999999,-0.200000000000003,0,12462,103.5,98.1,105.5,-3213.79999999999,1545.5,6840.79999999993,6026.70000000007,3.03,3.06,4.16,4.18,2.5,4
"2014-03-01",18255,24027.8,-5772.8,4443.4,8.5,4901.89999999999,-1.8,2.6,6.5,-73.7000000000003,94.3,0,-0.399999999999991,0.100000000000009,0.400000000000006,-0.0999999999999943,-0.0999999999999943,0,-0.900000000000006,2.90000000000001,-0.899999999999991,-0.0999999999999943,10589,100.2,97.9,102.3,14882.9,10921.1,10339.6,11935,3.03,3.04,4.17,4.2,2.5,4
